timestamp,game_round,map,latency,event,killer_id,victim_id,weapon_id,killer_ip,victim_ip,weapon,player_id,score,player_ip,points,log_line
2024-09-05 12:12:39,4,wrackdm17,200,Kill,0,1,3,Player_138.25.249.93,Player_138.25.249.38,MOD_MACHINEGUN,0.0,1.0,Player_138.25.249.93,1.0,2024-09-05 12:12:39: \x08 \x08Kill: 0 1 3: Player_138.25.249.93 killed Player_138.25.249.38 by MOD_MACHINEGUN\x08 \x08PlayerScore: 0 1: Player_138.25.249.93 now has 1 points\x08 \x08Challenge: 0 202 1: Client 0 got award 202\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2
2024-09-05 12:12:45,4,wrackdm17,200,Kill,1022,1,22,world,Player_138.25.249.38,MOD_TRIGGER_HURT,0.0,3.0,Player_138.25.249.93,3.0,2024-09-05 12:12:45: \x08 \x08Kill: 1022 1 22: <world> killed Player_138.25.249.38 by MOD_TRIGGER_HURT
2024-09-05 12:12:51,4,wrackdm17,200,Kill,0,2,1,Player_138.25.249.93,Player_138.25.249.94,MOD_SHOTGUN,0.0,2.0,Player_138.25.249.93,2.0,2024-09-05 12:12:51: \x08 \x08Kill: 0 2 1: Player_138.25.249.93 killed Player_138.25.249.94 by MOD_SHOTGUN\x08 \x08PlayerScore: 0 2: Player_138.25.249.93 now has 2 points\x08 \x08Challenge: 0 203 1: Client 0 got award 203\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2
2024-09-05 12:12:52,4,wrackdm17,200,Death,3,0,7,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET_SPLASH,0.0,1.0,Player_138.25.249.93,1.0,2024-09-05 12:12:52: \x08 \x08Kill: 3 0 7: Player_138.25.249.81 killed Player_138.25.249.93 by MOD_ROCKET_SPLASH\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\x08 \x08Challenge: 3 205 1: Client 3 got award 205\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 0 2 1: Client 0 got award 2
2024-09-05 12:13:00,4,wrackdm17,200,Kill,0,3,3,Player_138.25.249.93,Player_138.25.249.81,MOD_MACHINEGUN,0.0,3.0,Player_138.25.249.93,3.0,2024-09-05 12:13:00: \x08 \x08Kill: 0 3 3: Player_138.25.249.93 killed Player_138.25.249.81 by MOD_MACHINEGUN\x08 \x08PlayerScore: 0 3: Player_138.25.249.93 now has 3 points\x08 \x08Challenge: 0 202 1: Client 0 got award 202\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 3 2 1: Client 3 got award 2
2024-09-05 12:13:07,4,wrackdm17,200,Kill,0,1,22,Player_138.25.249.93,Player_138.25.249.38,MOD_TRIGGER_HURT,0.0,4.0,Player_138.25.249.93,4.0,2024-09-05 12:13:07: \x08 \x08Kill: 0 1 22: Player_138.25.249.93 killed Player_138.25.249.38 by MOD_TRIGGER_HURT\x08 \x08PlayerScore: 0 4: Player_138.25.249.93 now has 4 points\x08 \x08Challenge: 0 214 1: Client 0 got award 214\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2
2024-09-05 12:13:12,4,wrackdm17,200,Death,3,0,1,Player_138.25.249.81,Player_138.25.249.93,MOD_SHOTGUN,0.0,2.0,Player_138.25.249.93,2.0,2024-09-05 12:13:12: \x08 \x08Kill: 3 0 1: Player_138.25.249.81 killed Player_138.25.249.93 by MOD_SHOTGUN\x08 \x08PlayerScore: 3 2: Player_138.25.249.81 now has 2 points\x08 \x08Challenge: 3 203 1: Client 3 got award 203\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 0 2 1: Client 0 got award 2
2024-09-05 12:14:13,4,wrackdm17,200,Kill,0,2,6,Player_138.25.249.93,Player_138.25.249.94,MOD_ROCKET,0.0,5.0,Player_138.25.249.93,5.0,2024-09-05 12:14:13: \x08 \x08Kill: 0 2 6: Player_138.25.249.93 killed Player_138.25.249.94 by MOD_ROCKET\x08 \x08PlayerScore: 0 5: Player_138.25.249.93 now has 5 points\x08 \x08Challenge: 0 205 1: Client 0 got award 205\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2
2024-09-05 12:14:21,4,wrackdm17,200,Kill,0,2,22,Player_138.25.249.93,Player_138.25.249.94,MOD_TRIGGER_HURT,0.0,6.0,Player_138.25.249.93,6.0,2024-09-05 12:14:21: \x08 \x08Kill: 0 2 22: Player_138.25.249.93 killed Player_138.25.249.94 by MOD_TRIGGER_HURT\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points\x08 \x08Challenge: 0 214 1: Client 0 got award 214\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2
2024-09-05 12:14:32,4,wrackdm17,200,Kill,0,2,1,Player_138.25.249.93,Player_138.25.249.94,MOD_SHOTGUN,0.0,7.0,Player_138.25.249.93,7.0,2024-09-05 12:14:32: \x08 \x08Kill: 0 2 1: Player_138.25.249.93 killed Player_138.25.249.94 by MOD_SHOTGUN\x08 \x08PlayerScore: 0 7: Player_138.25.249.93 now has 7 points\x08 \x08Challenge: 0 203 1: Client 0 got award 203\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 2 2 1: Client 2 got award 2
2024-09-05 12:14:39,4,wrackdm17,200,Death,1022,0,19,world,Player_138.25.249.93,MOD_FALLING,0.0,6.0,Player_138.25.249.93,6.0,2024-09-05 12:14:39: \x08 \x08Kill: 1022 0 19: <world> killed Player_138.25.249.93 by MOD_FALLING\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points
2024-09-05 12:14:39,4,wrackdm17,200,Kill,1022,0,19,world,Player_138.25.249.93,MOD_FALLING,0.0,6.0,Player_138.25.249.93,6.0,2024-09-05 12:14:39: \x08 \x08Kill: 1022 0 19: <world> killed Player_138.25.249.93 by MOD_FALLING\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points
2024-09-05 12:14:57,4,wrackdm17,200,Kill,1022,2,22,world,Player_138.25.249.94,MOD_TRIGGER_HURT,0.0,7.0,Player_138.25.249.93,7.0,2024-09-05 12:14:57: \x08 \x08Kill: 1022 2 22: <world> killed Player_138.25.249.94 by MOD_TRIGGER_HURT
2024-09-05 12:15:04,4,wrackdm17,200,Kill,0,1,7,Player_138.25.249.93,Player_138.25.249.38,MOD_ROCKET_SPLASH,0.0,7.0,Player_138.25.249.93,7.0,2024-09-05 12:15:04: \x08 \x08Kill: 0 1 7: Player_138.25.249.93 killed Player_138.25.249.38 by MOD_ROCKET_SPLASH\x08 \x08PlayerScore: 0 7: Player_138.25.249.93 now has 7 points\x08 \x08Challenge: 0 205 1: Client 0 got award 205\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2
2024-09-05 12:15:11,4,wrackdm17,200,Kill,1022,0,22,world,Player_138.25.249.93,MOD_TRIGGER_HURT,0.0,6.0,Player_138.25.249.93,6.0,2024-09-05 12:15:11: \x08 \x08Kill: 1022 0 22: <world> killed Player_138.25.249.93 by MOD_TRIGGER_HURT\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points
2024-09-05 12:15:11,4,wrackdm17,200,Death,1022,0,22,world,Player_138.25.249.93,MOD_TRIGGER_HURT,0.0,6.0,Player_138.25.249.93,6.0,2024-09-05 12:15:11: \x08 \x08Kill: 1022 0 22: <world> killed Player_138.25.249.93 by MOD_TRIGGER_HURT\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points
2024-09-05 12:15:19,4,wrackdm17,200,Kill,1022,2,22,world,Player_138.25.249.94,MOD_TRIGGER_HURT,0.0,7.0,Player_138.25.249.93,7.0,2024-09-05 12:15:19: \x08 \x08Kill: 1022 2 22: <world> killed Player_138.25.249.94 by MOD_TRIGGER_HURT
2024-09-05 12:15:21,4,wrackdm17,200,Death,3,0,10,Player_138.25.249.81,Player_138.25.249.93,MOD_RAILGUN,0.0,4.0,Player_138.25.249.93,4.0,2024-09-05 12:15:21: \x08 \x08Kill: 3 0 10: Player_138.25.249.81 killed Player_138.25.249.93 by MOD_RAILGUN\x08 \x08PlayerScore: 3 4: Player_138.25.249.81 now has 4 points\x08 \x08Challenge: 3 208 1: Client 3 got award 208\x08 \x08Challenge: 3 1 1: Client 3 got award 1\x08 \x08Challenge: 0 2 1: Client 0 got award 2\x08 \x08Challenge: 3 301 1: Client 3 got award 301
2024-09-05 12:15:27,4,wrackdm17,200,Death,1,0,8,Player_138.25.249.38,Player_138.25.249.93,MOD_PLASMA,0.0,1.0,Player_138.25.249.93,1.0,2024-09-05 12:15:27: \x08 \x08Kill: 1 0 8: Player_138.25.249.38 killed Player_138.25.249.93 by MOD_PLASMA\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\x08 \x08Challenge: 1 207 1: Client 1 got award 207\x08 \x08Challenge: 1 1 1: Client 1 got award 1\x08 \x08Challenge: 0 2 1: Client 0 got award 2
2024-09-05 12:15:37,4,wrackdm17,200,Kill,1022,2,22,world,Player_138.25.249.94,MOD_TRIGGER_HURT,0.0,8.0,Player_138.25.249.93,8.0,2024-09-05 12:15:37: \x08 \x08Kill: 1022 2 22: <world> killed Player_138.25.249.94 by MOD_TRIGGER_HURT
2024-09-05 12:15:59,4,wrackdm17,200,Kill,0,1,10,Player_138.25.249.93,Player_138.25.249.38,MOD_RAILGUN,0.0,7.0,Player_138.25.249.93,7.0,2024-09-05 12:15:59: \x08 \x08Kill: 0 1 10: Player_138.25.249.93 killed Player_138.25.249.38 by MOD_RAILGUN\x08 \x08PlayerScore: 0 7: Player_138.25.249.93 now has 7 points\x08 \x08Challenge: 0 208 1: Client 0 got award 208\x08 \x08Challenge: 0 1 1: Client 0 got award 1\x08 \x08Challenge: 1 2 1: Client 1 got award 2
