player,map,latency,input_type,frequency,timestamp
Player_138.25.249.81,aggressor,0,SPACE,0,2024-09-05 12:01:03
Player_138.25.249.81,aggressor,0,SPACE,0,2024-09-05 12:01:14
Player_138.25.249.81,aggressor,0,SPACE,0,2024-09-05 12:01:19
Player_138.25.249.81,aggressor,0,SPACE,0,2024-09-05 12:01:34
Player_138.25.249.81,aggressor,0,A,9,2024-09-05 11:56:54
Player_138.25.249.81,aggressor,0,A,9,2024-09-05 11:56:54
Player_138.25.249.81,aggressor,0,A,4,2024-09-05 11:57:05
Player_138.25.249.81,aggressor,0,A,7,2024-09-05 11:57:29
Player_138.25.249.81,aggressor,0,A,8,2024-09-05 11:57:39
Player_138.25.249.81,aggressor,0,A,1,2024-09-05 11:58:21
Player_138.25.249.81,aggressor,0,A,1,2024-09-05 11:58:30
Player_138.25.249.81,aggressor,0,A,3,2024-09-05 11:59:14
Player_138.25.249.81,aggressor,0,A,4,2024-09-05 11:59:15
Player_138.25.249.81,aggressor,0,A,8,2024-09-05 11:59:24
Player_138.25.249.81,aggressor,0,A,6,2024-09-05 11:59:28
Player_138.25.249.81,aggressor,0,A,2,2024-09-05 11:59:33
Player_138.25.249.81,aggressor,0,A,6,2024-09-05 11:59:40
Player_138.25.249.81,aggressor,0,A,3,2024-09-05 11:59:52
Player_138.25.249.81,aggressor,0,A,1,2024-09-05 11:59:56
Player_138.25.249.81,aggressor,0,A,0,2024-09-05 12:00:41
Player_138.25.249.81,aggressor,0,A,4,2024-09-05 12:00:48
Player_138.25.249.81,aggressor,0,A,2,2024-09-05 12:00:50
Player_138.25.249.81,aggressor,0,A,3,2024-09-05 12:01:03
Player_138.25.249.81,aggressor,0,A,1,2024-09-05 12:01:14
Player_138.25.249.81,aggressor,0,A,8,2024-09-05 12:01:19
Player_138.25.249.81,aggressor,0,A,5,2024-09-05 12:01:34
Player_138.25.249.81,aggressor,0,W,1,2024-09-05 11:56:54
Player_138.25.249.81,aggressor,0,W,1,2024-09-05 11:56:54
Player_138.25.249.81,aggressor,0,W,3,2024-09-05 11:57:05
Player_138.25.249.81,aggressor,0,W,2,2024-09-05 11:57:29
Player_138.25.249.81,aggressor,0,W,6,2024-09-05 11:57:39
Player_138.25.249.81,aggressor,0,W,1,2024-09-05 11:58:21
Player_138.25.249.81,aggressor,0,W,5,2024-09-05 11:58:30
Player_138.25.249.81,aggressor,0,W,4,2024-09-05 11:59:14
Player_138.25.249.81,aggressor,0,W,3,2024-09-05 11:59:15
Player_138.25.249.81,aggressor,0,W,1,2024-09-05 11:59:24
Player_138.25.249.81,aggressor,0,W,2,2024-09-05 11:59:28
Player_138.25.249.81,aggressor,0,W,6,2024-09-05 11:59:33
Player_138.25.249.81,aggressor,0,W,2,2024-09-05 11:59:40
Player_138.25.249.81,aggressor,0,W,2,2024-09-05 11:59:52
Player_138.25.249.81,aggressor,0,W,1,2024-09-05 11:59:56
Player_138.25.249.81,aggressor,0,W,1,2024-09-05 12:00:41
Player_138.25.249.81,aggressor,0,W,5,2024-09-05 12:00:48
Player_138.25.249.81,aggressor,0,W,5,2024-09-05 12:00:50
Player_138.25.249.81,aggressor,0,W,4,2024-09-05 12:01:03
Player_138.25.249.81,aggressor,0,W,4,2024-09-05 12:01:14
Player_138.25.249.81,aggressor,0,W,3,2024-09-05 12:01:19
Player_138.25.249.81,aggressor,0,W,10,2024-09-05 12:01:34
Player_138.25.249.81,aggressor,0,S,0,2024-09-05 11:56:54
Player_138.25.249.81,aggressor,0,S,0,2024-09-05 11:56:54
Player_138.25.249.81,aggressor,0,S,1,2024-09-05 11:57:05
Player_138.25.249.81,aggressor,0,S,2,2024-09-05 11:57:29
Player_138.25.249.81,aggressor,0,S,1,2024-09-05 11:57:39
Player_138.25.249.81,aggressor,0,S,7,2024-09-05 11:58:21
Player_138.25.249.81,aggressor,0,S,2,2024-09-05 11:58:30
Player_138.25.249.81,aggressor,0,S,0,2024-09-05 11:59:14
Player_138.25.249.81,aggressor,0,S,0,2024-09-05 11:59:15
Player_138.25.249.81,aggressor,0,S,1,2024-09-05 11:59:24
Player_138.25.249.81,aggressor,0,S,1,2024-09-05 11:59:28
Player_138.25.249.81,aggressor,0,S,2,2024-09-05 11:59:33
Player_138.25.249.81,aggressor,0,S,0,2024-09-05 11:59:40
Player_138.25.249.81,aggressor,0,S,1,2024-09-05 11:59:52
Player_138.25.249.81,aggressor,0,S,1,2024-09-05 11:59:56
Player_138.25.249.81,aggressor,0,S,0,2024-09-05 12:00:41
Player_138.25.249.81,aggressor,0,S,4,2024-09-05 12:00:48
Player_138.25.249.81,aggressor,0,S,4,2024-09-05 12:00:50
Player_138.25.249.81,aggressor,0,S,2,2024-09-05 12:01:03
Player_138.25.249.81,aggressor,0,S,0,2024-09-05 12:01:14
Player_138.25.249.81,aggressor,0,S,1,2024-09-05 12:01:19
Player_138.25.249.81,aggressor,0,S,0,2024-09-05 12:01:34
Player_138.25.249.81,aggressor,0,D,3,2024-09-05 11:56:54
Player_138.25.249.81,aggressor,0,D,3,2024-09-05 11:56:54
Player_138.25.249.81,aggressor,0,D,13,2024-09-05 11:57:05
Player_138.25.249.81,aggressor,0,D,4,2024-09-05 11:57:29
Player_138.25.249.81,aggressor,0,D,7,2024-09-05 11:57:39
Player_138.25.249.81,aggressor,0,D,6,2024-09-05 11:58:21
Player_138.25.249.81,aggressor,0,D,8,2024-09-05 11:58:30
Player_138.25.249.81,aggressor,0,D,8,2024-09-05 11:59:14
Player_138.25.249.81,aggressor,0,D,10,2024-09-05 11:59:15
Player_138.25.249.81,aggressor,0,D,4,2024-09-05 11:59:24
Player_138.25.249.81,aggressor,0,D,5,2024-09-05 11:59:28
Player_138.25.249.81,aggressor,0,D,8,2024-09-05 11:59:33
Player_138.25.249.81,aggressor,0,D,3,2024-09-05 11:59:40
Player_138.25.249.81,aggressor,0,D,4,2024-09-05 11:59:52
Player_138.25.249.81,aggressor,0,D,3,2024-09-05 11:59:56
Player_138.25.249.81,aggressor,0,D,5,2024-09-05 12:00:41
Player_138.25.249.81,aggressor,0,D,5,2024-09-05 12:00:48
Player_138.25.249.81,aggressor,0,D,3,2024-09-05 12:00:50
Player_138.25.249.81,aggressor,0,D,5,2024-09-05 12:01:03
Player_138.25.249.81,aggressor,0,D,1,2024-09-05 12:01:14
Player_138.25.249.81,aggressor,0,D,9,2024-09-05 12:01:19
Player_138.25.249.81,aggressor,0,D,8,2024-09-05 12:01:34
Player_138.25.249.81,aggressor,50,mouse_clicks,1,2024-09-05 12:28:28
Player_138.25.249.81,aggressor,50,mouse_clicks,4,2024-09-05 12:29:46
Player_138.25.249.81,aggressor,50,mouse_clicks,10,2024-09-05 12:29:56
Player_138.25.249.81,aggressor,50,mouse_clicks,12,2024-09-05 12:30:21
Player_138.25.249.81,aggressor,50,mouse_clicks,1,2024-09-05 12:30:43
Player_138.25.249.81,aggressor,50,mouse_clicks,9,2024-09-05 12:30:48
Player_138.25.249.81,aggressor,50,mouse_clicks,6,2024-09-05 12:31:02
Player_138.25.249.81,aggressor,50,mouse_clicks,1,2024-09-05 12:31:18
Player_138.25.249.81,aggressor,50,mouse_clicks,1,2024-09-05 12:31:29
Player_138.25.249.81,aggressor,50,mouse_clicks,3,2024-09-05 12:31:34
Player_138.25.249.81,aggressor,50,mouse_clicks,13,2024-09-05 12:31:48
Player_138.25.249.81,aggressor,50,mouse_clicks,3,2024-09-05 12:31:54
Player_138.25.249.81,aggressor,50,mouse_clicks,7,2024-09-05 12:32:09
Player_138.25.249.81,aggressor,50,mouse_clicks,17,2024-09-05 12:32:24
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:28:28
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:29:46
Player_138.25.249.81,aggressor,50,SPACE,1,2024-09-05 12:29:56
Player_138.25.249.81,aggressor,50,SPACE,1,2024-09-05 12:30:21
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:30:43
Player_138.25.249.81,aggressor,50,SPACE,1,2024-09-05 12:30:48
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:31:02
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:31:18
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:31:29
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:31:34
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:31:48
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:31:54
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:32:09
Player_138.25.249.81,aggressor,50,SPACE,0,2024-09-05 12:32:24
Player_138.25.249.81,aggressor,50,A,2,2024-09-05 12:28:28
Player_138.25.249.81,aggressor,50,A,1,2024-09-05 12:29:46
Player_138.25.249.81,aggressor,50,A,4,2024-09-05 12:29:56
Player_138.25.249.81,aggressor,50,A,5,2024-09-05 12:30:21
Player_138.25.249.81,aggressor,50,A,1,2024-09-05 12:30:43
Player_138.25.249.81,aggressor,50,A,3,2024-09-05 12:30:48
Player_138.25.249.81,aggressor,50,A,3,2024-09-05 12:31:02
Player_138.25.249.81,aggressor,50,A,4,2024-09-05 12:31:18
Player_138.25.249.81,aggressor,50,A,1,2024-09-05 12:31:29
Player_138.25.249.81,aggressor,50,A,2,2024-09-05 12:31:34
Player_138.25.249.81,aggressor,50,A,1,2024-09-05 12:31:48
Player_138.25.249.81,aggressor,50,A,2,2024-09-05 12:31:54
Player_138.25.249.81,aggressor,50,A,5,2024-09-05 12:32:09
Player_138.25.249.81,aggressor,50,A,0,2024-09-05 12:32:24
Player_138.25.249.81,aggressor,50,W,1,2024-09-05 12:28:28
Player_138.25.249.81,aggressor,50,W,1,2024-09-05 12:29:46
Player_138.25.249.81,aggressor,50,W,2,2024-09-05 12:29:56
Player_138.25.249.81,aggressor,50,W,0,2024-09-05 12:30:21
Player_138.25.249.81,aggressor,50,W,6,2024-09-05 12:30:43
Player_138.25.249.81,aggressor,50,W,2,2024-09-05 12:30:48
Player_138.25.249.81,aggressor,50,W,7,2024-09-05 12:31:02
Player_138.25.249.81,aggressor,50,W,7,2024-09-05 12:31:18
Player_138.25.249.81,aggressor,50,W,23,2024-09-05 12:31:29
Player_138.25.249.81,aggressor,50,W,15,2024-09-05 12:31:34
Player_138.25.249.81,aggressor,50,W,1,2024-09-05 12:31:48
Player_138.25.249.81,aggressor,50,W,6,2024-09-05 12:31:54
Player_138.25.249.81,aggressor,50,W,1,2024-09-05 12:32:09
Player_138.25.249.81,aggressor,50,W,1,2024-09-05 12:32:24
Player_138.25.249.81,aggressor,50,S,0,2024-09-05 12:28:28
Player_138.25.249.81,aggressor,50,S,8,2024-09-05 12:29:46
Player_138.25.249.81,aggressor,50,S,2,2024-09-05 12:29:56
Player_138.25.249.81,aggressor,50,S,2,2024-09-05 12:30:21
Player_138.25.249.81,aggressor,50,S,2,2024-09-05 12:30:43
Player_138.25.249.81,aggressor,50,S,2,2024-09-05 12:30:48
Player_138.25.249.81,aggressor,50,S,0,2024-09-05 12:31:02
Player_138.25.249.81,aggressor,50,S,4,2024-09-05 12:31:18
Player_138.25.249.81,aggressor,50,S,0,2024-09-05 12:31:29
Player_138.25.249.81,aggressor,50,S,1,2024-09-05 12:31:34
Player_138.25.249.81,aggressor,50,S,13,2024-09-05 12:31:48
Player_138.25.249.81,aggressor,50,S,0,2024-09-05 12:31:54
Player_138.25.249.81,aggressor,50,S,1,2024-09-05 12:32:09
Player_138.25.249.81,aggressor,50,S,0,2024-09-05 12:32:24
Player_138.25.249.81,aggressor,50,D,1,2024-09-05 12:28:28
Player_138.25.249.81,aggressor,50,D,3,2024-09-05 12:29:46
Player_138.25.249.81,aggressor,50,D,1,2024-09-05 12:29:56
Player_138.25.249.81,aggressor,50,D,5,2024-09-05 12:30:21
Player_138.25.249.81,aggressor,50,D,6,2024-09-05 12:30:43
Player_138.25.249.81,aggressor,50,D,17,2024-09-05 12:30:48
Player_138.25.249.81,aggressor,50,D,2,2024-09-05 12:31:02
Player_138.25.249.81,aggressor,50,D,11,2024-09-05 12:31:18
Player_138.25.249.81,aggressor,50,D,6,2024-09-05 12:31:29
Player_138.25.249.81,aggressor,50,D,7,2024-09-05 12:31:34
Player_138.25.249.81,aggressor,50,D,1,2024-09-05 12:31:48
Player_138.25.249.81,aggressor,50,D,0,2024-09-05 12:31:54
Player_138.25.249.81,aggressor,50,D,8,2024-09-05 12:32:09
Player_138.25.249.81,aggressor,50,D,13,2024-09-05 12:32:24
Player_138.25.249.81,aggressor,100,mouse_clicks,1,2024-09-05 12:18:20
Player_138.25.249.81,aggressor,100,mouse_clicks,4,2024-09-05 12:18:28
Player_138.25.249.81,aggressor,100,mouse_clicks,4,2024-09-05 12:18:31
Player_138.25.249.81,aggressor,100,mouse_clicks,5,2024-09-05 12:18:38
Player_138.25.249.81,aggressor,100,mouse_clicks,7,2024-09-05 12:19:09
Player_138.25.249.81,aggressor,100,mouse_clicks,6,2024-09-05 12:19:16
Player_138.25.249.81,aggressor,100,mouse_clicks,8,2024-09-05 12:19:30
Player_138.25.249.81,aggressor,100,mouse_clicks,7,2024-09-05 12:20:24
Player_138.25.249.81,aggressor,100,mouse_clicks,2,2024-09-05 12:20:44
Player_138.25.249.81,aggressor,100,mouse_clicks,4,2024-09-05 12:20:53
Player_138.25.249.81,aggressor,100,mouse_clicks,18,2024-09-05 12:21:11
Player_138.25.249.81,aggressor,100,mouse_clicks,13,2024-09-05 12:21:13
Player_138.25.249.81,aggressor,100,mouse_clicks,8,2024-09-05 12:21:15
Player_138.25.249.81,aggressor,100,mouse_clicks,13,2024-09-05 12:21:36
Player_138.25.249.81,aggressor,100,mouse_clicks,5,2024-09-05 12:22:19
Player_138.25.249.81,aggressor,100,mouse_clicks,7,2024-09-05 12:22:35
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:18:20
Player_138.25.249.81,aggressor,100,SPACE,1,2024-09-05 12:18:28
Player_138.25.249.81,aggressor,100,SPACE,1,2024-09-05 12:18:31
Player_138.25.249.81,aggressor,100,SPACE,1,2024-09-05 12:18:38
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:19:09
Player_138.25.249.81,aggressor,100,SPACE,1,2024-09-05 12:19:16
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:19:30
Player_138.25.249.81,aggressor,100,SPACE,1,2024-09-05 12:20:24
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:20:44
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:20:53
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:21:11
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:21:13
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:21:15
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:21:36
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:22:19
Player_138.25.249.81,aggressor,100,SPACE,0,2024-09-05 12:22:35
Player_138.25.249.81,aggressor,100,A,11,2024-09-05 12:18:20
Player_138.25.249.81,aggressor,100,A,3,2024-09-05 12:18:28
Player_138.25.249.81,aggressor,100,A,3,2024-09-05 12:18:31
Player_138.25.249.81,aggressor,100,A,1,2024-09-05 12:18:38
Player_138.25.249.81,aggressor,100,A,2,2024-09-05 12:19:09
Player_138.25.249.81,aggressor,100,A,4,2024-09-05 12:19:16
Player_138.25.249.81,aggressor,100,A,1,2024-09-05 12:19:30
Player_138.25.249.81,aggressor,100,A,2,2024-09-05 12:20:24
Player_138.25.249.81,aggressor,100,A,1,2024-09-05 12:20:44
Player_138.25.249.81,aggressor,100,A,9,2024-09-05 12:20:53
Player_138.25.249.81,aggressor,100,A,2,2024-09-05 12:21:11
Player_138.25.249.81,aggressor,100,A,3,2024-09-05 12:21:13
Player_138.25.249.81,aggressor,100,A,4,2024-09-05 12:21:15
Player_138.25.249.81,aggressor,100,A,17,2024-09-05 12:21:36
Player_138.25.249.81,aggressor,100,A,7,2024-09-05 12:22:19
Player_138.25.249.81,aggressor,100,A,14,2024-09-05 12:22:35
Player_138.25.249.81,aggressor,100,W,2,2024-09-05 12:18:20
Player_138.25.249.81,aggressor,100,W,2,2024-09-05 12:18:28
Player_138.25.249.81,aggressor,100,W,3,2024-09-05 12:18:31
Player_138.25.249.81,aggressor,100,W,4,2024-09-05 12:18:38
Player_138.25.249.81,aggressor,100,W,3,2024-09-05 12:19:09
Player_138.25.249.81,aggressor,100,W,2,2024-09-05 12:19:16
Player_138.25.249.81,aggressor,100,W,8,2024-09-05 12:19:30
Player_138.25.249.81,aggressor,100,W,2,2024-09-05 12:20:24
Player_138.25.249.81,aggressor,100,W,6,2024-09-05 12:20:44
Player_138.25.249.81,aggressor,100,W,4,2024-09-05 12:20:53
Player_138.25.249.81,aggressor,100,W,0,2024-09-05 12:21:11
Player_138.25.249.81,aggressor,100,W,1,2024-09-05 12:21:13
Player_138.25.249.81,aggressor,100,W,1,2024-09-05 12:21:15
Player_138.25.249.81,aggressor,100,W,0,2024-09-05 12:21:36
Player_138.25.249.81,aggressor,100,W,1,2024-09-05 12:22:19
Player_138.25.249.81,aggressor,100,W,2,2024-09-05 12:22:35
Player_138.25.249.81,aggressor,100,S,1,2024-09-05 12:18:20
Player_138.25.249.81,aggressor,100,S,1,2024-09-05 12:18:28
Player_138.25.249.81,aggressor,100,S,0,2024-09-05 12:18:31
Player_138.25.249.81,aggressor,100,S,2,2024-09-05 12:18:38
Player_138.25.249.81,aggressor,100,S,0,2024-09-05 12:19:09
Player_138.25.249.81,aggressor,100,S,1,2024-09-05 12:19:16
Player_138.25.249.81,aggressor,100,S,5,2024-09-05 12:19:30
Player_138.25.249.81,aggressor,100,S,0,2024-09-05 12:20:24
Player_138.25.249.81,aggressor,100,S,1,2024-09-05 12:20:44
Player_138.25.249.81,aggressor,100,S,1,2024-09-05 12:20:53
Player_138.25.249.81,aggressor,100,S,25,2024-09-05 12:21:11
Player_138.25.249.81,aggressor,100,S,22,2024-09-05 12:21:13
Player_138.25.249.81,aggressor,100,S,7,2024-09-05 12:21:15
Player_138.25.249.81,aggressor,100,S,12,2024-09-05 12:21:36
Player_138.25.249.81,aggressor,100,S,7,2024-09-05 12:22:19
Player_138.25.249.81,aggressor,100,S,0,2024-09-05 12:22:35
Player_138.25.249.81,aggressor,100,D,8,2024-09-05 12:18:20
Player_138.25.249.81,aggressor,100,D,9,2024-09-05 12:18:28
Player_138.25.249.81,aggressor,100,D,1,2024-09-05 12:18:31
Player_138.25.249.81,aggressor,100,D,6,2024-09-05 12:18:38
Player_138.25.249.81,aggressor,100,D,2,2024-09-05 12:19:09
Player_138.25.249.81,aggressor,100,D,12,2024-09-05 12:19:16
Player_138.25.249.81,aggressor,100,D,3,2024-09-05 12:19:30
Player_138.25.249.81,aggressor,100,D,13,2024-09-05 12:20:24
Player_138.25.249.81,aggressor,100,D,8,2024-09-05 12:20:44
Player_138.25.249.81,aggressor,100,D,3,2024-09-05 12:20:53
Player_138.25.249.81,aggressor,100,D,8,2024-09-05 12:21:11
Player_138.25.249.81,aggressor,100,D,7,2024-09-05 12:21:13
Player_138.25.249.81,aggressor,100,D,6,2024-09-05 12:21:15
Player_138.25.249.81,aggressor,100,D,1,2024-09-05 12:21:36
Player_138.25.249.81,aggressor,100,D,28,2024-09-05 12:22:19
Player_138.25.249.81,aggressor,100,D,3,2024-09-05 12:22:35
Player_138.25.249.81,aggressor,150,mouse_clicks,2,2024-09-05 12:39:05
Player_138.25.249.81,aggressor,150,mouse_clicks,4,2024-09-05 12:39:20
Player_138.25.249.81,aggressor,150,mouse_clicks,3,2024-09-05 12:39:53
Player_138.25.249.81,aggressor,150,mouse_clicks,5,2024-09-05 12:40:03
Player_138.25.249.81,aggressor,150,mouse_clicks,5,2024-09-05 12:40:10
Player_138.25.249.81,aggressor,150,mouse_clicks,2,2024-09-05 12:40:23
Player_138.25.249.81,aggressor,150,mouse_clicks,6,2024-09-05 12:41:03
Player_138.25.249.81,aggressor,150,mouse_clicks,2,2024-09-05 12:41:39
Player_138.25.249.81,aggressor,150,mouse_clicks,5,2024-09-05 12:41:57
Player_138.25.249.81,aggressor,150,mouse_clicks,3,2024-09-05 12:42:15
Player_138.25.249.81,aggressor,150,mouse_clicks,4,2024-09-05 12:42:18
Player_138.25.249.81,aggressor,150,mouse_clicks,2,2024-09-05 12:43:11
Player_138.25.249.81,aggressor,150,mouse_clicks,1,2024-09-05 12:43:54
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:39:05
Player_138.25.249.81,aggressor,150,SPACE,1,2024-09-05 12:39:20
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:39:53
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:40:03
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:40:10
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:40:23
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:41:03
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:41:39
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:41:57
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:42:15
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:42:18
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:43:11
Player_138.25.249.81,aggressor,150,SPACE,0,2024-09-05 12:43:54
Player_138.25.249.81,aggressor,150,A,2,2024-09-05 12:39:05
Player_138.25.249.81,aggressor,150,A,1,2024-09-05 12:39:20
Player_138.25.249.81,aggressor,150,A,1,2024-09-05 12:39:53
Player_138.25.249.81,aggressor,150,A,8,2024-09-05 12:40:03
Player_138.25.249.81,aggressor,150,A,2,2024-09-05 12:40:10
Player_138.25.249.81,aggressor,150,A,3,2024-09-05 12:40:23
Player_138.25.249.81,aggressor,150,A,2,2024-09-05 12:41:03
Player_138.25.249.81,aggressor,150,A,1,2024-09-05 12:41:39
Player_138.25.249.81,aggressor,150,A,2,2024-09-05 12:41:57
Player_138.25.249.81,aggressor,150,A,2,2024-09-05 12:42:15
Player_138.25.249.81,aggressor,150,A,1,2024-09-05 12:42:18
Player_138.25.249.81,aggressor,150,A,2,2024-09-05 12:43:11
Player_138.25.249.81,aggressor,150,A,1,2024-09-05 12:43:54
Player_138.25.249.81,aggressor,150,W,4,2024-09-05 12:39:05
Player_138.25.249.81,aggressor,150,W,8,2024-09-05 12:39:20
Player_138.25.249.81,aggressor,150,W,1,2024-09-05 12:39:53
Player_138.25.249.81,aggressor,150,W,0,2024-09-05 12:40:03
Player_138.25.249.81,aggressor,150,W,3,2024-09-05 12:40:10
Player_138.25.249.81,aggressor,150,W,8,2024-09-05 12:40:23
Player_138.25.249.81,aggressor,150,W,0,2024-09-05 12:41:03
Player_138.25.249.81,aggressor,150,W,8,2024-09-05 12:41:39
Player_138.25.249.81,aggressor,150,W,6,2024-09-05 12:41:57
Player_138.25.249.81,aggressor,150,W,1,2024-09-05 12:42:15
Player_138.25.249.81,aggressor,150,W,13,2024-09-05 12:42:18
Player_138.25.249.81,aggressor,150,W,3,2024-09-05 12:43:11
Player_138.25.249.81,aggressor,150,W,33,2024-09-05 12:43:54
Player_138.25.249.81,aggressor,150,S,1,2024-09-05 12:39:05
Player_138.25.249.81,aggressor,150,S,2,2024-09-05 12:39:20
Player_138.25.249.81,aggressor,150,S,1,2024-09-05 12:39:53
Player_138.25.249.81,aggressor,150,S,1,2024-09-05 12:40:03
Player_138.25.249.81,aggressor,150,S,0,2024-09-05 12:40:10
Player_138.25.249.81,aggressor,150,S,1,2024-09-05 12:40:23
Player_138.25.249.81,aggressor,150,S,1,2024-09-05 12:41:03
Player_138.25.249.81,aggressor,150,S,2,2024-09-05 12:41:39
Player_138.25.249.81,aggressor,150,S,2,2024-09-05 12:41:57
Player_138.25.249.81,aggressor,150,S,8,2024-09-05 12:42:15
Player_138.25.249.81,aggressor,150,S,12,2024-09-05 12:42:18
Player_138.25.249.81,aggressor,150,S,0,2024-09-05 12:43:11
Player_138.25.249.81,aggressor,150,S,2,2024-09-05 12:43:54
Player_138.25.249.81,aggressor,150,D,2,2024-09-05 12:39:05
Player_138.25.249.81,aggressor,150,D,13,2024-09-05 12:39:20
Player_138.25.249.81,aggressor,150,D,16,2024-09-05 12:39:53
Player_138.25.249.81,aggressor,150,D,5,2024-09-05 12:40:03
Player_138.25.249.81,aggressor,150,D,12,2024-09-05 12:40:10
