timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94,killed_by_world,killed_world
2024-09-05 12:17:55,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,1,0,1,0,0,1,0,0,0,0,0
2024-09-05 12:18:10,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,1,0,1,0,0,1,0,0,1,0,0
2024-09-05 12:18:14,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,2,0,2,0,0,2,0,0,1,0,0
2024-09-05 12:19:00,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,4,1,2,1,0,2,0,0,2,0,0
2024-09-05 12:19:03,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,2,0,2,0,1,1,0,1,2,0,0
2024-09-05 12:19:06,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,4,0,3,0,1,3,0,1,2,0,0
2024-09-05 12:19:09,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,5,1,3,1,1,3,0,0,3,0,0
2024-09-05 12:19:35,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,3,0,3,0,2,2,0,1,3,0,0
2024-09-05 12:19:44,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,7,1,3,2,2,4,0,0,4,0,0
2024-09-05 12:20:01,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,4,0,3,0,3,3,0,1,4,0,0
2024-09-05 12:20:13,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,8,1,3,2,3,5,0,0,5,0,0
2024-09-05 12:20:21,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,9,1,3,2,3,6,0,0,6,0,0
2024-09-05 12:20:30,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,6,1,3,0,4,4,0,1,6,0,0
2024-09-05 12:20:33,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,10,1,3,2,4,7,0,0,7,0,0
2024-09-05 12:20:36,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,7,1,3,0,5,5,0,1,7,0,0
2024-09-05 12:21:15,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,9,2,3,0,6,6,0,1,7,0,0
2024-09-05 12:22:00,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,11,2,3,0,7,7,0,2,7,0,0
2024-09-05 12:22:06,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,15,2,3,4,7,8,0,1,8,0,0
2024-09-05 12:22:24,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,12,2,3,0,8,8,0,2,8,0,0
2024-09-05 12:22:36,5,aggressor,100,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,13,0,4,6,8,4,0,3,8,0,0
