timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94,killed_by_world,killed_world
2024-09-05 12:17:42,5,aggressor,200,Player_138.25.249.94,Player_138.25.249.93,Player_138.25.249.94,0,1,0,0,0,0,0,1,1,0,0,0
2024-09-05 12:18:42,5,aggressor,100,Player_138.25.249.94,Player_138.25.249.38,Player_138.25.249.94,0,3,0,1,0,0,2,1,1,0,0,0
2024-09-05 12:18:44,5,aggressor,100,Player_138.25.249.94,Player_138.25.249.81,Player_138.25.249.94,0,1,0,1,0,1,0,1,1,0,0,0
2024-09-05 12:19:56,5,aggressor,100,Player_138.25.249.94,Player_138.25.249.38,Player_138.25.249.94,0,6,0,2,1,1,3,1,2,0,0,0
2024-09-05 12:20:01,5,aggressor,100,Player_138.25.249.94,Player_138.25.249.93,Player_138.25.249.94,0,7,1,2,4,1,0,2,2,0,0,0
2024-09-05 12:20:12,5,aggressor,100,Player_138.25.249.94,Player_138.25.249.38,Player_138.25.249.94,0,7,0,3,1,1,3,2,3,0,0,0
2024-09-05 12:20:41,5,aggressor,100,Player_138.25.249.94,Player_138.25.249.94,Player_138.25.249.94,1,11,1,3,2,1,7,2,1,1,0,0
2024-09-05 12:21:33,5,aggressor,100,Player_138.25.249.94,Player_138.25.249.93,Player_138.25.249.94,1,11,3,3,5,1,0,3,3,1,0,0
2024-09-05 12:21:39,5,aggressor,100,Player_138.25.249.94,Player_138.25.249.81,Player_138.25.249.94,1,10,2,3,0,2,6,3,2,1,0,0
2024-09-05 12:22:17,5,aggressor,100,Player_138.25.249.94,Player_138.25.249.93,Player_138.25.249.94,1,12,3,3,5,2,0,4,4,1,0,0
