timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94,killed_by_world,killed_world
2024-09-05 12:07:55,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,4,0,0,1,0,3,0,0,1,0,0
2024-09-05 12:08:33,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,1,0,1,1,0,0,0,0,1,0,0
2024-09-05 12:08:37,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,2,0,2,2,0,0,0,0,1,0,0
2024-09-05 12:09:08,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,7,1,2,2,0,4,0,0,2,0,0
2024-09-05 12:09:13,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,4,0,3,3,0,1,0,0,2,0,0
2024-09-05 12:10:30,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,6,1,4,4,0,1,0,0,2,0,0
2024-09-05 12:10:33,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,10,2,4,3,0,5,0,0,3,0,0
2024-09-05 12:10:39,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.38,Player_138.25.249.81,0,7,1,5,5,0,1,0,0,3,0,0
2024-09-05 12:10:49,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.93,Player_138.25.249.81,0,6,1,5,1,0,0,1,4,3,0,0
2024-09-05 12:11:03,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,12,2,5,4,0,6,1,0,4,0,0
2024-09-05 12:11:45,3,aggressor,200,Player_138.25.249.81,Player_138.25.249.94,Player_138.25.249.81,0,13,2,5,5,0,6,1,0,5,0,0
