timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94,killed_by_world,killed_world
2024-09-05 12:07:07,3,aggressor,0,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,1,0,0,0,0,1,0,0,1,0,0
2024-09-05 12:07:38,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,2,0,0,0,0,2,0,0,2,0,0
2024-09-05 12:07:48,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,3,0,0,0,0,3,0,0,3,0,0
2024-09-05 12:08:22,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,2,0,0,0,1,1,0,1,3,0,0
2024-09-05 12:08:40,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,5,0,0,1,1,4,0,0,4,0,0
2024-09-05 12:09:08,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,3,0,1,2,1,1,0,0,4,0,0
2024-09-05 12:09:18,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,8,1,1,2,1,5,0,0,5,0,0
2024-09-05 12:10:15,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,7,2,1,0,2,2,0,3,5,0,0
2024-09-05 12:10:49,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,11,2,1,3,2,6,0,0,6,0,0
2024-09-05 12:11:07,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,8,1,2,5,2,2,0,0,6,0,0
2024-09-05 12:11:12,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,9,2,2,0,3,3,0,4,6,0,0
2024-09-05 12:11:21,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,9,1,3,5,3,3,0,0,6,0,0
2024-09-05 12:11:27,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,10,2,3,0,4,4,0,4,6,0,0
2024-09-05 12:11:33,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.81,Player_138.25.249.93,0,11,2,3,0,5,5,0,4,6,0,0
2024-09-05 12:11:52,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.38,Player_138.25.249.93,0,11,1,4,5,5,4,0,1,6,0,0
2024-09-05 12:12:07,3,aggressor,200,Player_138.25.249.93,Player_138.25.249.94,Player_138.25.249.93,0,14,2,4,5,5,7,0,0,7,0,0
