timestamp,game_round,map,latency,killer_ip,victim_ip,player_ip,suicide_count,deaths_total,killed_by_Player_138.25.249.38,killed_Player_138.25.249.38,killed_by_Player_138.25.249.81,killed_Player_138.25.249.81,killed_by_Player_138.25.249.93,killed_Player_138.25.249.93,killed_by_Player_138.25.249.94,killed_Player_138.25.249.94,killed_by_world,killed_world
2024-09-05 12:29:23,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.81,Player_138.25.249.38,0,5,1,0,0,1,2,0,2,0,0,0
2024-09-05 12:29:36,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,2,1,0,0,1,1,0,0,1,0,0
2024-09-05 12:29:49,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.93,Player_138.25.249.38,0,3,1,0,0,1,0,1,2,1,0,0
2024-09-05 12:30:03,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,4,2,0,1,1,1,1,0,2,0,0
2024-09-05 12:30:17,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,5,3,0,1,1,1,1,0,3,0,0
2024-09-05 12:30:24,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.81,Player_138.25.249.38,0,10,2,0,1,2,4,1,3,3,0,0
2024-09-05 12:30:24,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.93,Player_138.25.249.38,0,6,2,0,1,2,0,2,3,3,0,0
2024-09-05 12:30:26,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,6,4,0,1,2,1,2,0,4,0,0
2024-09-05 12:30:27,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.93,Player_138.25.249.38,0,7,3,0,1,2,0,3,3,4,0,0
2024-09-05 12:31:49,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.81,Player_138.25.249.38,0,12,3,0,1,3,5,3,3,4,0,0
2024-09-05 12:31:59,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.94,Player_138.25.249.38,0,11,5,0,4,3,2,3,0,5,0,0
2024-09-05 12:32:44,7,aggressor,50,Player_138.25.249.38,Player_138.25.249.81,Player_138.25.249.38,0,15,4,0,3,4,5,3,3,5,0,0
